Student_ID,Sub1,Sub2,Sub3,Sub4
SS84681,64,46,85,50
SS84682,62,87,85,69
SS84683,50,52,82,93
SS84684,55,93,92,52
SS84685,87,93,85,46
SS84686,58,89,72,56
SS84687,54,68,81,87
SS84688,78,88,67,88
SS84689,47,61,90,94
SS84690,90,87,90,74
SS84691,87,69,83,68
SS84692,76,53,59,62
SS84693,51,46,45,53
SS84694,66,78,75,70
SS84695,59,89,69,51
SS84696,58,58,60,65
SS84697,62,51,46,92
SS84698,89,52,80,67
SS84699,68,89,77,52
SS84700,86,60,50,77
SS84701,63,56,89,93
SS84702,84,84,60,86
SS84703,62,78,55,73
SS84704,55,75,53,88
SS84705,72,75,46,72
SS84706,91,80,58,46
SS84707,51,85,59,74
SS84708,78,92,58,48
SS84709,53,89,74,68
SS84710,84,63,47,54
SS84711,92,76,56,73
SS84712,94,53,48,78
SS84713,85,84,68,69
SS84714,69,92,62,60
SS84715,64,72,87,46
SS84716,59,45,66,91
SS84717,84,78,84,57
SS84718,86,92,46,78
SS84719,76,59,72,55
SS84720,55,78,74,64
SS84721,69,53,63,74
SS84722,72,70,76,77
SS84723,86,63,48,70
SS84724,76,68,50,46
SS84725,90,57,73,55
SS84726,85,68,79,63
SS84727,78,85,83,63
SS84728,53,87,57,57
SS84729,56,65,94,48
SS84730,92,84,68,60
SS84731,55,64,76,92
SS84732,86,82,66,66
SS84733,84,88,51,83
SS84734,64,81,75,93
SS84735,80,53,91,59
SS84736,86,82,61,51
SS84737,67,80,45,58
SS84738,45,80,57,69
SS84739,61,68,93,51
SS84740,91,68,86,47
SS84741,84,45,71,62
SS84742,66,88,89,51
SS84743,72,77,66,82
SS84744,60,52,67,52
SS84745,88,93,80,83
SS84746,92,64,87,59
SS84747,46,62,57,94
SS84748,83,66,58,59
SS84749,49,62,55,91
SS84750,75,72,77,84
SS84751,67,88,82,53
SS84752,50,75,53,57
SS84753,69,67,73,87
SS84754,64,49,69,90
SS84755,93,56,79,75
SS84756,45,73,56,87
SS84757,74,69,88,79
SS84758,60,67,92,60
SS84759,48,91,87,71
SS84760,49,78,69,92
SS84761,88,94,64,73
SS84762,80,49,61,93
SS84763,94,83,90,51
SS84764,79,59,87,91
SS84765,87,58,48,65
SS84766,91,81,91,78
SS84767,69,74,68,85
SS84768,79,76,77,90
SS84769,89,65,56,91
SS84770,59,50,56,55
SS84771,52,51,94,93
SS84772,81,85,51,62
SS84773,66,74,66,86
SS84774,77,62,61,57
SS84775,55,68,63,61
SS84776,85,58,82,70
SS84777,93,65,53,89
SS84778,84,61,85,91
SS84779,92,75,53,73
SS84780,52,52,71,50
SS84781,71,49,77,63
SS84782,85,62,84,57
SS84783,48,70,74,69
SS84784,88,64,74,71
SS84785,87,46,55,63
SS84786,93,71,72,94
SS84787,64,46,80,53
SS84788,59,71,92,83
SS84789,77,51,65,88
SS84790,83,76,51,58
SS84791,54,70,62,52
SS84792,56,92,89,93
SS84793,54,86,81,53
SS84794,80,70,73,79
SS84795,69,75,87,70
SS84796,89,53,68,58
SS84797,87,82,88,92
SS84798,46,84,83,45
SS84799,84,56,79,65
SS84800,73,51,51,62
SS84801,67,48,93,79
SS84802,64,89,77,93
SS84803,78,69,67,78
SS84804,47,55,82,61
SS84805,55,89,77,77
SS84806,68,88,63,87
SS84807,51,62,61,91
SS84808,78,85,65,48
SS84809,51,73,88,91
SS84810,74,49,52,60
SS84811,56,82,68,91
SS84812,65,80,78,72
SS84813,76,80,45,50
SS84814,69,64,68,90
SS84815,58,77,70,61
SS84816,78,55,81,84
SS84817,55,45,46,91
SS84818,84,48,52,80
SS84819,79,77,51,79
SS84820,92,67,72,79
SS84821,87,90,54,74
SS84822,54,92,62,83
SS84823,50,79,51,65
SS84824,86,65,62,80
SS84825,54,49,75,84
SS84826,77,90,92,60
SS84827,74,78,46,94
SS84828,62,78,68,94
SS84829,71,73,79,89
SS84830,83,84,79,49
SS84831,87,49,60,87
SS84832,58,67,80,58
SS84833,57,73,72,89
SS84834,47,79,83,80
SS84835,59,59,91,85
SS84836,88,90,48,50
SS84837,79,69,45,53
SS84838,50,93,78,77
SS84839,61,64,70,46
SS84840,69,93,78,91
SS84841,68,55,64,91
SS84842,83,83,58,46
SS84843,81,75,66,64
SS84844,46,45,94,69
SS84845,80,74,64,91
SS84846,89,58,70,70
SS84847,57,80,50,91
SS84848,54,71,89,76
SS84849,92,88,64,94
SS84850,79,86,50,58
SS84851,49,74,65,55
SS84852,73,67,89,53
SS84853,90,64,56,93
SS84854,88,63,74,75
SS84855,78,91,50,54
SS84856,48,54,51,53
SS84857,70,84,48,74
SS84858,85,58,91,59
SS84859,49,47,55,62
SS84860,83,85,83,87
SS84861,66,84,72,61
SS84862,51,87,86,79
SS84863,51,49,56,94
SS84864,70,50,68,46
SS84865,46,75,48,69
SS84866,74,65,49,89
SS84867,46,45,90,68
SS84868,72,51,90,62
SS84869,74,86,64,55
SS84870,65,93,88,66
SS84871,57,52,83,59
SS84872,54,88,77,85
SS84873,84,54,46,91
SS84874,50,93,71,70
SS84875,45,92,90,69
SS84876,68,59,71,73
SS84877,65,87,50,48
SS84878,90,67,92,62
SS84879,84,62,79,59
SS84880,63,53,56,75
SS84881,66,90,50,56
SS84882,62,85,58,67
SS84883,49,89,46,84
SS84884,64,74,58,58
SS84885,76,74,54,52
SS84886,53,66,46,76
SS84887,64,85,50,69
SS84888,92,92,52,46
SS84889,52,92,90,46
SS84890,77,77,55,49
SS84891,89,83,77,67
SS84892,46,71,46,87
SS84893,65,79,77,65
SS84894,79,79,62,52
SS84895,74,55,94,84
SS84896,85,94,45,67
SS84897,67,58,62,85
SS84898,71,62,90,86
SS84899,53,48,72,92
SS84900,59,51,74,66
SS84901,94,45,65,86
SS84902,77,71,52,51
SS84903,79,66,78,45
SS84904,54,79,94,49
SS84905,76,76,70,54
SS84906,67,45,92,63
SS84907,72,93,74,59
SS84908,85,57,49,55
SS84909,61,83,49,92
SS84910,94,88,82,61
SS84911,79,82,79,61
SS84912,80,67,59,66
SS84913,73,92,75,60
SS84914,56,92,49,59
SS84915,45,62,63,68
SS84916,88,54,73,90
SS84917,92,45,55,71
SS84918,58,87,90,87
SS84919,64,90,47,51
SS84920,73,48,80,82
SS84921,75,77,67,60
SS84922,77,67,72,83
SS84923,51,66,65,78
SS84924,49,46,83,67
SS84925,72,53,85,91
SS84926,68,69,58,70
SS84927,60,47,67,65
SS84928,92,85,59,57
SS84929,82,84,58,65
SS84930,79,69,54,66
SS84931,52,94,83,82
SS84932,51,78,49,75
SS84933,77,93,73,84
SS84934,69,65,59,90
SS84935,90,66,86,89
SS84936,78,56,74,55
SS84937,57,57,83,79
SS84938,82,54,47,63
SS84939,51,56,77,88
SS84940,75,80,71,48
SS84941,92,63,66,86
SS84942,48,90,84,58
SS84943,70,65,80,50
SS84944,77,87,90,64
SS84945,64,55,61,46
SS84946,67,73,81,84
SS84947,50,90,88,57
SS84948,86,65,73,54
SS84949,77,84,53,47
SS84950,61,69,69,82
SS84951,79,50,63,67
SS84952,78,61,61,52
SS84953,49,76,66,91
SS84954,73,83,83,90
SS84955,89,61,53,68
SS84956,91,62,85,52
SS84957,49,76,52,63
SS84958,52,84,74,93
SS84959,61,78,90,82
SS84960,68,77,69,66
SS84961,73,78,57,64
SS84962,56,91,75,47
SS84963,74,48,64,81
SS84964,90,80,79,80
SS84965,82,79,67,87
SS84966,52,74,75,81
SS84967,49,47,67,47
SS84968,59,66,77,60
SS84969,52,94,89,94
SS84970,63,66,46,53
SS84971,69,83,68,49
SS84972,49,54,61,77
SS84973,91,62,61,89
SS84974,90,64,46,62
SS84975,69,91,68,71
SS84976,57,73,56,93
SS84977,50,69,61,76
SS84978,61,48,60,94
SS84979,83,65,67,71
SS84980,68,93,75,49
SS84981,92,55,47,83
SS84982,85,70,61,89
SS84983,81,45,81,76
SS84984,58,78,92,50
SS84985,47,93,57,78
SS84986,81,57,50,78
SS84987,88,76,49,66
SS84988,89,57,94,52
SS84989,88,88,50,93
SS84990,69,84,73,65
SS84991,77,71,53,48
SS84992,67,90,60,53
SS84993,94,90,90,83
SS84994,52,82,94,84
SS84995,82,51,85,80
SS84996,77,58,71,92
SS84997,76,90,62,78
SS84998,93,71,69,94
SS84999,88,69,49,56
SS85000,94,70,90,94
SS85001,78,87,76,51
SS85002,70,47,56,84
SS85003,62,69,86,79
SS85004,72,92,64,51
SS85005,64,56,47,72
SS85006,77,45,89,92
SS85007,85,58,59,93
SS85008,51,82,45,85
SS85009,61,74,50,61
SS85010,85,78,57,61
SS85011,45,67,50,75
SS85012,47,57,68,71
SS85013,77,62,73,87
SS85014,47,85,82,83
SS85015,51,75,87,90
SS85016,82,60,57,71
SS85017,92,51,60,80
SS85018,77,92,78,55
SS85019,70,86,50,57
SS85020,50,59,47,68
SS85021,86,66,79,54
SS85022,93,88,59,67
SS85023,78,88,52,93
SS85024,75,67,60,87
SS85025,93,72,56,55
SS85026,46,93,87,83
SS85027,47,77,75,46
SS85028,54,78,82,92
SS85029,94,85,89,76
SS85030,48,83,92,71
SS85031,61,52,81,64
SS85032,52,45,55,69
SS85033,92,94,84,94
SS85034,45,89,82,90
SS85035,66,83,53,72
SS85036,94,54,50,76
SS85037,83,79,63,94
SS85038,74,92,50,78
SS85039,94,46,74,69
SS85040,78,71,63,85
SS85041,69,48,87,56
SS85042,59,83,51,50
SS85043,52,78,87,79
SS85044,65,72,67,67
SS85045,55,49,50,72
SS85046,55,81,79,88
SS85047,79,66,85,60
SS85048,49,46,65,73
SS85049,62,49,84,94
SS85050,94,74,57,57
SS85051,56,78,62,61
SS85052,65,56,87,50
SS85053,83,48,86,65
SS85054,78,55,71,70
SS85055,81,54,73,72
SS85056,73,91,82,60
SS85057,88,71,76,93
SS85058,91,87,58,93
SS85059,45,94,81,75
SS85060,89,87,77,48
SS85061,58,54,58,54
SS85062,63,77,73,85
SS85063,48,75,49,61
SS85064,91,61,58,45
SS85065,47,53,52,81
SS85066,62,75,65,83
SS85067,45,62,55,53
SS85068,94,74,78,68
SS85069,73,58,51,94
SS85070,54,81,69,74
SS85071,72,57,88,49
SS85072,65,81,67,77
SS85073,75,94,78,61
SS85074,83,54,72,65
SS85075,88,48,83,82
SS85076,45,76,81,58
SS85077,65,55,90,76
SS85078,59,92,76,45
SS85079,78,72,61,70
SS85080,58,82,91,49
SS85081,53,93,73,88
SS85082,77,92,67,45
SS85083,48,92,85,59
SS85084,54,72,84,76
SS85085,71,74,56,85
SS85086,71,92,84,54
SS85087,88,45,91,87
SS85088,67,67,69,66
SS85089,63,79,75,54
SS85090,75,68,47,46
SS85091,60,45,74,55
SS85092,88,48,58,45
SS85093,57,84,61,62
SS85094,84,68,72,66
SS85095,78,51,52,85
SS85096,89,63,78,60
SS85097,62,55,68,77
SS85098,90,63,87,48
SS85099,71,66,81,71
SS85100,89,93,74,87
SS85101,82,57,48,90
SS85102,65,61,59,83
SS85103,51,58,80,60
SS85104,81,69,73,61
SS85105,56,59,61,91
SS85106,52,87,70,46
SS85107,68,86,72,49
SS85108,53,72,48,78
SS85109,45,45,64,93
SS85110,70,78,88,93
SS85111,62,55,72,88
SS85112,53,62,84,69
SS85113,54,76,65,46
SS85114,49,79,88,57
SS85115,62,88,60,90
SS85116,85,64,67,87
SS85117,57,84,56,72
SS85118,78,59,74,92
SS85119,94,92,84,72
SS85120,77,67,53,88
SS85121,66,49,66,52
SS85122,91,63,90,72
SS85123,52,90,80,83
SS85124,57,89,93,74
SS85125,91,87,58,61
SS85126,82,81,52,81
SS85127,57,48,90,80
SS85128,89,73,51,73
SS85129,56,47,86,49
SS85130,70,73,94,58
SS85131,70,51,78,48
SS85132,54,56,70,81
SS85133,94,82,93,49
SS85134,57,74,71,47
SS85135,70,84,57,93
SS85136,85,63,76,55
SS85137,78,47,50,49
SS85138,79,81,82,90
SS85139,56,53,92,84
SS85140,69,75,72,65
SS85141,84,89,90,65
SS85142,89,49,47,55
SS85143,79,66,92,90
SS85144,65,85,89,70
SS85145,88,82,62,74
SS85146,51,56,77,80
SS85147,86,72,84,63
SS85148,50,72,76,90
SS85149,88,80,50,54
SS85150,51,48,52,47
SS85151,53,94,54,90
SS85152,90,89,83,53
SS85153,86,73,50,55
SS85154,75,81,58,63
SS85155,90,56,65,58
SS85156,84,56,76,89
SS85157,78,88,60,75
SS85158,87,81,61,91
SS85159,65,90,72,75
SS85160,52,91,51,71
SS85161,94,78,55,85
SS85162,49,91,80,45
SS85163,84,93,70,94
SS85164,55,82,63,93
SS85165,69,55,94,59
SS85166,69,83,81,51
SS85167,52,66,78,59
SS85168,85,69,73,48
SS85169,67,58,88,75
SS85170,46,94,71,73
SS85171,59,70,88,79
SS85172,73,81,86,77
SS85173,83,60,73,88
SS85174,52,45,90,51
SS85175,69,49,66,92
SS85176,78,63,77,77
SS85177,63,45,68,72
SS85178,78,45,61,77
SS85179,46,81,76,71
SS85180,49,94,63,70
SS85181,47,59,69,65
SS85182,81,68,48,76
SS85183,56,94,66,92
SS85184,76,70,56,92
SS85185,72,68,81,74
SS85186,52,71,46,66
SS85187,91,54,87,73
SS85188,79,89,82,68
SS85189,71,88,82,51
SS85190,92,59,76,50
SS85191,65,54,75,69
SS85192,80,77,71,81
SS85193,91,73,57,66
SS85194,84,92,80,90
SS85195,89,90,83,82
SS85196,92,77,70,82
SS85197,89,91,52,70
SS85198,83,68,88,79
SS85199,91,59,51,54
SS85200,56,54,60,72
SS85201,49,79,68,93
SS85202,49,62,74,94
SS85203,71,46,63,59
SS85204,94,92,63,61
SS85205,81,47,67,80
SS85206,83,88,59,58
SS85207,70,48,86,89
SS85208,53,60,91,69
SS85209,84,75,82,62
SS85210,89,90,89,85
SS85211,76,84,66,78
SS85212,45,58,70,64
SS85213,54,92,50,88
SS85214,57,45,69,52
SS85215,70,71,48,89
SS85216,65,74,65,74
SS85217,85,83,87,76
SS85218,94,49,74,72
SS85219,78,58,62,82
SS85220,79,49,92,47
SS85221,93,71,59,87
SS85222,57,91,57,91
SS85223,67,92,76,80
SS85224,91,81,79,57
SS85225,90,62,61,56
SS85226,54,61,81,74
SS85227,77,63,88,91
SS85228,57,78,64,49
SS85229,64,94,63,51
SS85230,89,81,75,51
SS85231,45,88,87,88
SS85232,79,76,83,90
SS85233,92,48,66,82
SS85234,67,80,65,78
SS85235,86,56,47,60
SS85236,68,55,54,86
SS85237,94,77,45,62
SS85238,64,84,64,92
SS85239,49,79,72,64
SS85240,67,72,53,71
SS85241,85,45,62,87
SS85242,76,94,90,68
SS85243,65,46,94,64
SS85244,79,71,62,51
SS85245,79,83,83,66
SS85246,88,86,66,46
SS85247,49,86,51,87
SS85248,86,83,64,89
SS85249,46,62,64,58
SS85250,45,92,62,79
SS85251,51,94,85,70
SS85252,64,71,86,56
SS85253,76,87,72,63
SS85254,92,48,71,49
SS85255,66,61,88,61
SS85256,68,89,84,68
SS85257,85,71,93,52
SS85258,86,93,91,86
SS85259,59,74,56,53
SS85260,56,50,63,88
SS85261,58,68,64,50
SS85262,61,63,79,51
SS85263,50,57,70,75
SS85264,85,92,57,83
SS85265,75,74,81,53
SS85266,93,52,79,90
SS85267,76,89,86,51
SS85268,65,67,76,46
SS85269,63,48,79,50
SS85270,62,52,58,49
SS85271,88,72,70,58
SS85272,59,92,87,49
SS85273,61,87,92,65
SS85274,45,66,59,84
SS85275,56,52,66,82
SS85276,92,71,69,53
SS85277,76,75,71,72
SS85278,86,52,57,71
SS85279,92,53,73,83
SS85280,74,54,88,52
SS85281,56,73,67,82
SS85282,56,82,56,63
SS85283,60,45,71,90
SS85284,89,65,84,77
SS85285,72,46,83,94
SS85286,83,77,67,70
SS85287,81,61,66,73
SS85288,60,85,55,56
SS85289,75,81,58,48
SS85290,90,92,73,52
SS85291,64,64,74,71
SS85292,89,46,78,88
SS85293,73,81,55,72
SS85294,46,79,74,85
SS85295,92,68,86,85
SS85296,63,65,45,66
SS85297,54,66,94,90
SS85298,71,94,46,61
SS85299,71,63,79,79
SS85300,73,86,72,64
SS85301,64,79,88,62
SS85302,74,52,77,61
SS85303,87,64,58,48
SS85304,94,65,46,72
SS85305,76,58,72,60
SS85306,64,83,89,72
SS85307,63,91,81,77
SS85308,66,94,53,45
SS85309,67,82,56,90
SS85310,58,93,75,91
SS85311,78,60,47,75
SS85312,79,89,87,69
SS85313,74,93,81,69
SS85314,79,72,71,60
SS85315,55,64,56,59
SS85316,73,94,66,57
SS85317,67,66,45,91
SS85318,50,88,78,63
SS85319,68,94,68,73
SS85320,54,75,66,50
SS85321,66,94,82,60
SS85322,64,87,92,66
SS85323,71,88,72,93
SS85324,46,81,85,54
SS85325,92,50,78,70
SS85326,66,54,75,93
SS85327,89,57,64,61
SS85328,86,92,50,56
SS85329,53,86,85,58
SS85330,53,56,91,83
SS85331,66,89,88,74
SS85332,92,59,75,69
SS85333,91,68,94,84
SS85334,80,84,88,61
SS85335,72,63,70,45
SS85336,89,76,61,90
SS85337,74,63,59,63
SS85338,63,63,78,87
SS85339,45,63,62,71
SS85340,77,56,72,82
SS85341,50,74,52,69
SS85342,71,53,67,91
SS85343,55,61,89,83
SS85344,52,65,79,64
SS85345,64,67,91,65
SS85346,80,67,45,66
SS85347,87,58,60,74
SS85348,54,52,92,88
SS85349,68,45,56,87
SS85350,52,63,71,79
SS85351,86,79,85,63
SS85352,56,69,45,52
SS85353,46,62,70,67
SS85354,52,66,69,49
SS85355,82,77,68,51
SS85356,66,71,47,89
SS85357,93,87,59,48
SS85358,85,89,90,74
SS85359,45,84,86,48
SS85360,88,94,67,54
SS85361,62,50,67,63
SS85362,62,52,46,58
SS85363,74,62,60,67
SS85364,53,63,45,76
SS85365,86,70,46,52
SS85366,64,48,52,62
SS85367,79,70,78,47
SS85368,47,85,47,65
SS85369,54,90,80,87
SS85370,58,49,92,63
SS85371,51,86,58,60
SS85372,54,46,68,88
SS85373,64,79,46,72
SS85374,66,78,60,59
SS85375,45,77,63,86
SS85376,75,80,56,64
SS85377,93,68,72,58
SS85378,60,55,59,93
SS85379,81,69,63,81
SS85380,57,59,90,47
SS85381,91,86,45,70
SS85382,66,63,72,93
SS85383,78,83,83,53
SS85384,80,77,87,72
SS85385,63,83,65,56
SS85386,75,66,56,52
SS85387,77,57,68,67
SS85388,53,78,57,88
SS85389,70,51,60,76
SS85390,82,70,49,78
SS85391,54,46,53,81
SS85392,66,60,53,93
SS85393,94,58,78,85
SS85394,72,60,75,62
SS85395,60,53,55,67
SS85396,84,55,54,88
SS85397,91,73,47,94
SS85398,90,64,52,52
SS85399,84,65,89,58
SS85400,61,81,74,71
SS85401,64,60,54,76
SS85402,82,57,90,76
SS85403,66,75,50,67
SS85404,62,79,61,54
SS85405,65,45,59,53
SS85406,47,92,92,78
SS85407,58,60,52,65
SS85408,74,61,58,58
SS85409,53,77,89,69
SS85410,91,64,68,92
SS85411,59,88,91,63
SS85412,74,76,58,52
SS85413,71,93,54,84
SS85414,69,61,92,55
SS85415,70,62,49,89
SS85416,61,73,82,89
SS85417,75,57,81,94
SS85418,64,75,69,86
SS85419,67,77,86,60
SS85420,62,74,93,93
SS85421,65,73,52,63
SS85422,94,54,84,52
SS85423,75,94,62,91
SS85424,89,68,54,93
SS85425,63,70,86,70
SS85426,50,73,56,80
SS85427,70,72,92,55
SS85428,47,88,51,52
SS85429,63,56,55,88
SS85430,49,57,78,94
SS85431,62,56,52,72
SS85432,71,53,48,58
SS85433,49,90,73,72
SS85434,77,90,66,81
SS85435,82,75,79,65
SS85436,83,65,62,54
SS85437,69,69,67,92
SS85438,72,82,52,90
SS85439,75,69,93,67
SS85440,78,77,61,56
SS85441,88,71,57,94
SS85442,59,74,89,87
SS85443,90,62,72,89
SS85444,50,68,72,74
SS85445,79,68,45,93
SS85446,90,83,75,49
SS85447,71,67,63,84
SS85448,65,66,52,67
SS85449,55,48,91,93
SS85450,63,51,82,57
SS85451,66,54,71,79
SS85452,94,64,78,64
SS85453,67,87,89,54
SS85454,67,61,78,59
SS85455,70,68,56,69
SS85456,65,54,49,86
SS85457,68,56,59,82
SS85458,60,76,85,86
SS85459,83,88,59,90
SS85460,88,87,73,85
SS85461,46,90,86,75
SS85462,59,53,79,48
SS85463,92,91,81,64
SS85464,93,62,58,74
SS85465,64,66,56,48
SS85466,54,58,51,50
SS85467,71,64,75,63
SS85468,73,90,91,69
SS85469,52,80,88,85
SS85470,63,54,85,59
SS85471,86,60,82,71
SS85472,47,80,72,69
SS85473,88,78,68,68
SS85474,82,91,59,70
SS85475,93,78,93,73
SS85476,47,91,65,69
SS85477,55,85,59,53
SS85478,68,58,54,63
SS85479,53,59,69,76
SS85480,78,82,52,85
SS85481,60,74,83,60
SS85482,90,52,83,67
SS85483,79,81,47,86
SS85484,50,75,62,61
SS85485,71,70,54,76
SS85486,69,82,77,51
SS85487,47,91,74,94
SS85488,81,55,53,47
SS85489,91,54,49,69
SS85490,74,71,85,56
SS85491,73,64,76,72
SS85492,48,90,81,55
SS85493,61,69,91,46
SS85494,88,87,76,94
SS85495,90,78,89,46
SS85496,53,86,82,51
SS85497,54,81,49,52
SS85498,60,64,74,78
SS85499,78,66,60,93
SS85500,74,54,62,72
SS85501,71,45,83,57
SS85502,80,87,53,60
SS85503,45,88,82,80
SS85504,66,90,93,45
SS85505,46,88,79,86
SS85506,74,90,55,63
SS85507,54,49,82,49
SS85508,52,90,61,68
SS85509,51,63,46,47
SS85510,79,83,68,83
SS85511,71,92,70,84
SS85512,94,64,88,79
SS85513,70,91,70,89
SS85514,66,76,53,76
SS85515,90,94,72,66
SS85516,55,48,60,87
SS85517,49,55,63,59
SS85518,68,93,58,58
SS85519,72,78,70,77
SS85520,94,53,84,88
SS85521,62,91,81,94
SS85522,59,79,79,76
SS85523,84,54,84,78
SS85524,84,46,51,81
SS85525,55,88,80,81
SS85526,82,76,87,79
SS85527,91,77,81,89
SS85528,91,75,55,56
SS85529,92,84,56,66
SS85530,60,51,46,57
SS85531,72,76,53,78
SS85532,88,84,81,84
SS85533,87,80,63,84
SS85534,49,62,70,67
SS85535,87,70,47,60
SS85536,94,57,90,78
SS85537,67,85,61,90
SS85538,85,62,69,86
SS85539,58,72,91,58
SS85540,62,50,77,82
SS85541,86,62,55,89
SS85542,74,54,48,81
SS85543,67,54,78,87
SS85544,74,82,86,48
SS85545,77,53,77,77
SS85546,49,66,88,74
SS85547,80,55,48,82
SS85548,89,59,57,94
SS85549,88,48,79,56
SS85550,73,90,68,91
SS85551,94,54,45,58
SS85552,94,47,91,71
SS85553,74,65,62,77
SS85554,59,93,77,71
SS85555,66,61,88,48
SS85556,53,86,80,93
SS85557,63,45,75,52
SS85558,53,55,64,71
SS85559,57,92,66,51
SS85560,68,61,56,49
SS85561,79,90,66,73
SS85562,81,68,91,50
SS85563,59,45,50,94
SS85564,70,94,52,83
SS85565,58,76,67,72
SS85566,59,50,88,67
SS85567,57,61,61,57
SS85568,81,81,83,63
SS85569,58,83,63,64
SS85570,46,83,55,94
SS85571,82,88,50,91
SS85572,72,76,81,63
SS85573,66,83,81,81
SS85574,70,53,57,84
SS85575,74,69,79,59
SS85576,60,54,87,70
SS85577,94,81,72,51
SS85578,88,79,56,72
SS85579,90,93,57,58
SS85580,80,83,71,55
SS85581,81,60,48,89
SS85582,84,81,67,53
SS85583,77,91,91,76
SS85584,75,68,49,73
SS85585,78,45,51,46
SS85586,56,47,76,49
SS85587,73,62,58,45
SS85588,65,94,53,51
SS85589,82,51,64,49
SS85590,93,67,45,71
SS85591,83,84,76,74
SS85592,92,94,50,61
SS85593,60,56,55,90
SS85594,69,84,55,90
SS85595,63,83,50,58
SS85596,76,70,50,81
SS85597,92,88,93,59
SS85598,75,61,56,76
SS85599,51,47,85,62
SS85600,47,88,89,82
SS85601,62,80,85,47
SS85602,78,81,81,72
SS85603,48,68,80,59
SS85604,84,68,73,89
SS85605,67,89,85,92
SS85606,72,54,48,91
SS85607,83,69,61,71
SS85608,63,81,45,84
SS85609,80,90,78,57
SS85610,81,60,46,50
SS85611,60,63,45,65
SS85612,64,87,81,94
SS85613,92,52,84,50
SS85614,57,90,92,69
SS85615,49,49,92,49
SS85616,65,75,61,74
SS85617,78,75,87,54
SS85618,81,54,72,50
SS85619,76,90,58,67
SS85620,92,50,80,84
SS85621,63,49,73,52
SS85622,85,80,67,48
SS85623,78,50,53,86
SS85624,59,76,47,75
SS85625,50,67,93,65
SS85626,60,84,65,81
SS85627,64,68,62,72
SS85628,77,61,58,61
SS85629,63,84,50,69
SS85630,51,51,79,73
SS85631,69,91,70,50
SS85632,70,82,89,86
SS85633,70,75,67,54
SS85634,68,87,48,45
SS85635,94,94,67,59
SS85636,68,74,68,51
SS85637,75,78,67,89
SS85638,87,84,85,62
SS85639,79,69,52,53
SS85640,49,45,91,85
SS85641,65,86,80,57
SS85642,56,90,45,68
SS85643,74,62,81,74
SS85644,56,79,70,78
SS85645,73,91,80,64
SS85646,81,79,77,72
SS85647,62,86,46,58
SS85648,80,54,76,50
SS85649,89,51,84,61
SS85650,47,47,80,64
SS85651,88,82,71,81
SS85652,86,81,81,85
SS85653,55,56,46,80
SS85654,84,53,90,80
SS85655,50,49,90,74
SS85656,48,70,69,81
SS85657,73,87,67,80
SS85658,56,57,62,72
SS85659,50,76,57,79
SS85660,86,83,59,78
SS85661,87,60,68,85
SS85662,71,57,54,94
SS85663,84,51,82,75
SS85664,88,94,93,53
SS85665,80,90,87,59
SS85666,51,76,73,48
SS85667,55,70,54,62
SS85668,46,90,45,59
SS85669,45,80,53,92
SS85670,67,54,73,67
SS85671,84,64,76,69
SS85672,50,68,62,71
SS85673,55,67,62,45
SS85674,57,87,67,92
SS85675,65,65,73,69
SS85676,78,65,74,78
SS85677,54,70,72,68
SS85678,67,77,90,52
SS85679,66,79,45,57
SS85680,75,77,66,83
SS85681,64,47,89,72
SS85682,85,85,75,56
SS85683,49,86,47,64
SS85684,73,74,48,70
SS85685,74,52,45,93
SS85686,64,72,87,53
SS85687,62,59,92,62
SS85688,84,65,87,83
SS85689,63,67,65,74
SS85690,79,66,85,81
SS85691,83,65,48,86
SS85692,48,89,46,74
SS85693,66,67,70,82
SS85694,88,74,54,90
SS85695,68,55,86,81
SS85696,68,57,85,49
SS85697,84,66,78,50
SS85698,58,85,74,62
SS85699,53,84,86,65
SS85700,81,89,61,55
SS85701,70,58,52,82
SS85702,56,50,50,93
SS85703,62,78,66,52
SS85704,81,85,84,70
SS85705,79,45,90,75
SS85706,91,72,52,83
SS85707,92,64,94,74
SS85708,58,74,51,85
SS85709,85,94,69,50
SS85710,52,73,75,75
SS85711,92,55,67,84
SS85712,70,80,72,80
SS85713,82,68,51,93
SS85714,52,77,87,57
SS85715,78,87,58,58
SS85716,45,56,60,54
SS85717,72,50,54,62
SS85718,66,46,91,86
SS85719,87,84,50,59
SS85720,67,50,61,75
SS85721,79,74,71,71
SS85722,65,62,74,45
SS85723,75,76,69,45
SS85724,89,47,46,47
SS85725,89,45,62,76
SS85726,87,61,86,47
SS85727,85,92,49,72
SS85728,81,84,63,55
SS85729,56,60,48,81
SS85730,74,89,85,58
SS85731,53,89,80,94
SS85732,85,49,77,45
SS85733,60,76,68,77
SS85734,51,83,49,68
SS85735,94,88,88,61
SS85736,69,80,80,64
SS85737,70,75,72,94
SS85738,46,51,72,92
SS85739,71,77,78,45
SS85740,86,50,54,93
SS85741,47,67,46,53
SS85742,62,73,68,57
SS85743,51,89,81,94
SS85744,85,54,54,58
SS85745,90,54,48,46
SS85746,94,63,66,69
SS85747,80,89,70,84
SS85748,71,82,66,80
SS85749,78,60,52,48
SS85750,73,67,63,53
SS85751,92,78,71,59
SS85752,51,63,53,75
SS85753,83,74,80,81
SS85754,47,77,90,72
